天数,股票代码,开盘价,最高价,最低价,收盘价,成交量
1,1075,1.4761,1.4761,1.4466,1.4663,85528
1,1076,36.5,37.08,36.5,37.08,730
1,1077,34.42,35.06,33.54,33.78,1780
1,1078,29.83,29.83,29.83,29.83,0
1,1079,8.9414,8.9414,8.6805,8.8812,1295
1,1080,2.5898,2.7272,2.5898,2.6585,2345
1,1081,107.5579,107.5579,104.6858,106.101,8953
1,1082,3.92,4.22,3.91,4.2,12148
1,1083,7.56,7.56,7.56,7.56,0
1,1084,17.4294,17.5088,17.0861,17.0924,29190
1,1085,13.8119,13.8119,13.4876,13.7483,315
1,1086,3.3567,3.64,3.3567,3.4433,3123
1,1087,4.76,4.76,4.76,4.76,0
1,1088,14.69,14.69,14.156,14.69,1127
1,1089,12.2,12.2,12.2,12.2,0
1,1090,5.4286,5.7798,5.4286,5.7798,968
1,1091,1.9305,1.9305,1.9305,1.9305,0
1,1092,1.7708,1.7949,1.7708,1.7949,1275
1,1093,85.2789,85.2789,82.0512,83.2543,9406
1,1094,13,13,13,13,0
1,1095,25.4069,26.3479,25.4069,25.9151,1594
1,1096,112.1929,113.2037,111.5865,112.7994,669
1,1097,9.11,9.2,9.11,9.15,90
1,1098,247.3033,254.8082,240.8705,250.6984,3081
1,1099,26.5,26.91,26.5,26.91,120
1,1100,2.8,2.8,2.8,2.8,0
1,1101,64.4,64.85,62.13,62.88,76355
1,1102,21.4182,21.4182,18.8364,19.4,1529
1,1103,128.9,128.9,121.5,125.45,27926
1,1104,21.6,21.67,21.27,21.67,3320
1,1105,19.27,19.27,19.27,19.27,0
1,1106,69.6104,69.9676,69.1183,69.6501,25221
1,1107,22.4669,22.7637,22.3615,22.7637,741
1,1108,16.6667,16.6667,16,16,1050
1,1109,6.9,7,6.67,6.78,54221
1,1110,69.5034,69.5034,69.3004,69.3004,15
1,1111,18.93,19.34,18.93,19.34,405
1,1112,19.0405,19.0405,19.0405,19.0405,0
1,1113,7.8,8.15,7.8,7.8,2700
1,1114,11.521,11.521,11.521,11.521,0
1,1115,1.67,1.73,1.62,1.62,3980
1,1116,6.5481,6.7449,6.5481,6.7449,0
1,1117,16.4421,16.4421,16.4421,16.4421,18
1,1118,23.04,23.07,22.55,22.61,30152
1,1119,3.8,3.8,3.8,3.8,0
1,1120,5.21,5.5,5.21,5.4,7652
1,1121,45.1121,45.6021,45.1121,45.5398,101
1,1122,1.4429,1.4429,1.3783,1.3998,125
1,1123,14.9,14.95,14.8,14.89,130483
1,1124,6.6575,6.6575,6.53,6.57,100
1,1125,29.75,29.85,29.72,29.84,1056
1,1126,12.8626,13.0247,12.7989,12.9378,1503
1,1127,7.25,7.25,7.25,7.25,0
1,1128,3.3574,3.4446,3.3574,3.4446,0
1,1129,59.7692,61.1638,59.0819,61.1638,288
1,1130,14.4239,14.4239,14.4239,14.4239,0
1,1131,13.25,13.25,13.25,13.25,0
1,1132,8.7584,9.2839,8.7584,8.9773,109
1,1133,1.48,1.54,1.48,1.54,2288
1,1134,2.88,2.88,2.78,2.78,800
1,1135,39.71,39.71,39.05,39.1,1676
1,1136,33.8,34.05,33.8,34,2020
1,1137,8.7273,8.7273,8.5527,8.5745,1402
1,1138,5.09,5.1,5.02,5.08,5290
1,1139,7.25,7.25,7.25,7.25,0
1,1140,8.8021,8.8021,8.8021,8.8021,164
1,1141,3.21,3.33,3.21,3.33,735
1,1142,48.0066,49.1966,48.0066,48.9399,69894
1,1143,20.59,20.7,20.58,20.7,1200
1,1144,1.88,1.88,1.88,1.88,0
1,1145,8.777,8.777,8.6893,8.6893,513
1,1146,6,6.01,6,6.01,100
1,1147,24.7,24.7,23.55,24.1,4008
1,1148,17.0255,17.0255,17.0255,17.0255,326
1,1149,8.6624,8.7341,8.6624,8.7341,403
1,1150,6.6425,6.76,6.6425,6.6725,4400
1,1151,2.21,2.27,2.21,2.23,11123
1,1152,179.1601,183.013,179.1601,183.013,45
1,1153,14.6961,15.4355,14.6961,15.1734,2014
1,1154,1.6,1.6,1.53,1.53,500
1,1155,0.057,0.057,0.05,0.057,59950
1,1156,8.01,8.01,8.01,8.01,0
1,1157,9.48,9.48,9.48,9.48,364
1,1158,22.25,22.25,21.875,22.09,160
1,1159,2.64,2.76,2.64,2.75,18023
1,1160,36,36.4,35.92,36.25,5048
1,1161,0.7087,0.8676,0.7087,0.8409,1772
1,1162,15.7,16.07,15.39,16.07,13256
1,1163,10.4433,10.5133,10.345,10.345,2070
1,1164,9.8517,9.9133,9.8,9.8,7404
1,1165,6.52,7.2,6.52,7.2,200
1,1166,54.2,54.2,52.11,53.14,571
1,1167,18.5333,18.5333,18.5333,18.5333,0
1,1168,1.75,1.76,1.75,1.76,100
1,1169,22.17,22.3,21.66,22.04,7938
1,1170,9.1301,9.4739,9.1301,9.4739,105
1,1171,47.5273,47.5273,45.2844,46.6804,6438
1,1172,4.0721,4.0721,3.925,4.0231,2478
1,1173,20.6119,20.9276,20.3926,20.6821,11468
1,1174,2.3579,2.3579,2.3579,2.3579,0
1,1175,17.4319,17.5834,17.2141,17.4698,13058
1,1176,7.5333,8.1633,7.5333,7.8267,12105
1,1177,5.5,5.5,5.5,5.5,1600
1,1178,16.13,16.31,16.02,16.1,1956
1,1179,62.16,62.29,61.32,62.14,1498
1,1180,17.05,17.28,17.05,17.24,1362
1,1181,17.2667,17.3,16.94,16.94,750
1,1182,8.9,9.02,8.9,9.02,1730
1,1183,14.52,14.52,14.35,14.35,1500
1,1184,22.02,22.19,21.95,21.98,1834
1,1185,36.6,36.6,35.56,36.02,822
1,1186,5.55,5.55,5.55,5.55,0
1,1187,3.94,4.1,3.94,4.1,0
1,1188,26.5,26.5,26.5,26.5,0
1,1189,21.7519,22.0058,21.7519,22.0058,136
1,1190,8.4428,8.5282,8.4428,8.5187,6009
1,1191,2.6,2.6,2.6,2.6,0
1,1192,21.5,21.5,21.49,21.49,400
1,1193,9.4309,9.4986,9.3463,9.4901,32056
1,1194,8.0565,8.0565,8.0565,8.0565,0
1,1195,42.5,42.5,42.5,42.5,29
1,1196,21.25,21.25,21.25,21.25,58
1,1197,16.8245,16.87,15.9757,16.4456,11275
1,1198,98.9625,98.9625,97.373,97.373,0
1,1199,0.8981,0.8981,0.8981,0.8981,0
1,1200,34.45,34.45,34.2,34.2,137
1,1201,38.02,38.02,37.33,37.48,1887
1,1202,12.45,12.45,11.2,11.2,10
1,1203,20.75,20.98,20.75,20.98,1940
1,1204,59.52,60.5,59.13,60.5,7331
1,1205,8.65,8.65,8.56,8.57,1400
1,1206,9.06,9.06,9.01,9.01,3700
1,1207,30.9,30.93,30.35,30.5,4618
1,1208,3.1713,3.1913,3.1513,3.1713,1457
1,1209,88.7,88.7,85.47,86.13,375
1,1210,0.29,0.29,0.261,0.29,3095
1,1211,0.802,0.802,0.802,0.802,0
1,1212,10.3,10.3,10.3,10.3,390
1,1213,24.7789,26.2915,24.6595,25.1769,5395
1,1214,20.7256,20.8628,20.6707,20.7942,5606
1,1215,14.6,14.6,14.6,14.6,0
1,1216,2.3,2.5,2.3,2.5,550
1,1217,18.7302,18.7302,18.7302,18.7302,0
1,1218,71,71.52,70.3,71.47,6006
1,1219,7.3378,7.4233,7.3378,7.4233,211
1,1220,1.135,1.15,1.135,1.15,80
1,1221,5.0398,5.0398,5.0398,5.0398,0
1,1222,10.35,10.35,10.35,10.35,0
1,1223,0.883,0.883,0.883,0.883,500
1,1224,7.4683,7.5328,7.2654,7.33,120743
1,1225,13.48,13.48,13.48,13.48,0
1,1226,3.6,3.6,3.6,3.6,0
1,1227,1.13,1.13,1.13,1.13,0
1,1228,24.2,24.37,23.88,23.88,3450
1,1229,4.26,4.26,4.26,4.26,0
1,1230,2.97,3.015,2.88,2.88,2295
1,1231,2.55,2.55,2.55,2.55,0
1,1232,8.8,8.83,8.59,8.59,905
1,1233,5.7662,5.7662,5.6775,5.6775,789
1,1234,9.6462,9.9949,9.6462,9.9949,3356
1,1235,2.76,2.78,2.752,2.752,600
1,1236,13.4,13.4,13.25,13.25,1700
1,1237,35.07,36.24,35.07,36.24,27
1,1238,1.7342,1.7442,1.7041,1.7041,18091
1,1239,40,40,40,40,0
1,1240,1.18,1.2,1.18,1.2,400
1,1241,22.5,22.5,22.5,22.5,0
1,1242,8.31,8.58,8.13,8.58,454
1,1243,5.43,5.43,5.43,5.43,0
1,1244,6.01,6.11,5.71,5.71,4888
1,1245,8.6833,8.6833,8.6833,8.6833,3021
1,1246,11.08,11.08,10.8,10.8,0
1,1247,5.1,5.1,5.1,5.1,0
1,1248,21.8569,22.0927,21.678,21.8162,16412
1,1249,1.79,1.89,1.79,1.89,3500
1,1250,56.3,56.98,53.89,54.38,3064
1,1251,445,445,440.01,442,1476
1,1252,411.5,416.63,408.02,414.8,2563
1,1253,1.1111,1.1212,1.1111,1.1212,1271
1,1254,5.88,5.97,5.87,5.97,668
1,1255,25.1495,25.1495,24.7248,24.9124,1615
1,1256,4.2756,4.2756,4.2756,4.2756,0
1,1257,29.342,29.814,28.9,29.674,730
1,1258,5.67,5.67,5.67,5.67,0
1,1259,45.7851,45.8452,45.575,45.605,640
1,1260,0.48,0.5,0.48,0.48,23940
1,1261,65,65,65,65,0
1,1262,830.7342,899.9621,830.7342,899.9621,0
1,1263,7.125,7.275,7.125,7.15,378
1,1264,33.29,33.6,33.1,33.23,1250
1,1265,1.68,1.68,1.68,1.68,0
1,1266,18.13,18.22,17.62,17.87,34490
1,1267,3.17,3.2,3.1,3.2,311474
1,1268,3.0932,3.2276,3.0932,3.2276,677
1,1269,2.6,2.67,2.585,2.67,8128
1,1270,21.7192,21.7192,21.7192,21.7192,0
1,1271,2.26,2.29,2.26,2.29,1000
1,1272,0.168,0.17,0.146,0.162,352950
1,1273,5.05,5.05,5.05,5.05,0
1,1274,33.2,33.27,31.96,32.46,4184
1,1275,94.7168,94.7168,94.7168,94.7168,0
1,1276,49,49,49,49,0
1,1277,3.32,3.42,3.32,3.42,1610
1,1278,149.2873,149.2873,144.3862,147.4095,983
1,1279,9.4553,9.4553,9.4553,9.4553,1758
1,1280,2.0416,2.0416,2.0416,2.0416,989
1,1281,1.19,1.19,1.16,1.19,132798
1,1282,110.1,110.95,104.92,106.53,9530
1,1283,105.63,105.63,101.58,101.58,1110
1,1284,8.19,8.55,8.19,8.55,554
1,1285,10.4833,10.4833,10.4,10.4233,5610
1,1286,3.6881,3.6881,3.6881,3.6881,0
1,1287,21.4,21.72,20.92,21.6,1463
1,1288,18.74,19,18.55,18.55,1502
1,1289,2.732,2.732,2.7122,2.7122,503
1,1290,56.7796,56.7796,56.7796,56.7796,0
1,1291,1.41,1.41,1.41,1.41,0
1,1292,1.82,1.82,1.82,1.82,500
1,1293,10.85,10.85,10.32,10.48,10206
1,1294,370,370,370,370,0
1,1295,15.8333,15.8333,15.5733,15.7,6087
1,1296,287.3296,289.355,284.5505,288.2717,413
1,1297,13.0858,13.0858,13.0858,13.0858,0
1,1298,0.14,0.14,0.131,0.139,8690
1,1299,43.85,43.85,42.945,43.01,2128
1,1300,4.044,4.0544,3.929,4.0022,5860
1,1301,6.05,6.05,6.05,6.05,0
1,1302,38.95,39.55,37.9,39.41,2162
1,1303,24.53,24.67,24.4,24.4,543
1,1304,5.95,6.2,5.95,6.1,1300
1,1305,21.2,21.2,21.2,21.2,0
1,1306,132,132.24,130.85,131.82,1862
1,1307,31.1,32.2,31.1,32.2,451
1,1308,5.8,5.91,5.8,5.83,3571
1,1309,19.5148,19.985,19.0445,19.5148,2758
1,1310,4.24,4.24,4.24,4.24,0
1,1311,17.0914,17.4429,17.0914,17.3571,811
1,1312,28.5439,28.5439,28.5439,28.5439,0
1,1313,71,71,71,71,0
1,1314,7.9,8.3,7.9,8.2,521
1,1315,26.65,26.7,26.09,26.67,8465
1,1316,32,32.65,31.42,32.51,14603
1,1317,1.8333,1.8375,1.8333,1.8333,1776
1,1318,40.58,40.58,40.58,40.58,40
1,1319,18.75,19.35,18.75,19.35,760
1,1320,12.1855,12.1855,12.1855,12.1855,0
1,1321,0.95,0.96,0.95,0.96,2000
1,1322,7.22,7.39,7.22,7.39,200
1,1323,11.75,11.75,11.75,11.75,0
1,1324,44.29,44.29,40.95,40.98,513
1,1325,8.04,8.04,8,8,185
1,1326,21.58,21.58,21.58,21.58,0
1,1327,3.01,3.09,3.01,3.09,200
1,1328,15.01,15.79,15.01,15.41,1950
1,1329,19.45,19.45,19.45,19.45,0
1,1330,9.95,9.95,9.95,9.95,0
1,1331,2,2.13,2,2.13,600
1,1332,0.99,0.99,0.99,0.99,0
1,1333,2.4564,2.6015,2.4564,2.6015,482
1,1334,390,390,390,390,0
1,1335,13.62,13.62,13.25,13.25,700
1,1336,10.55,10.55,10.55,10.55,0
1,1337,420,425,420,425,16
1,1338,4.12,4.22,4.12,4.22,2520
1,1339,3.6186,3.6186,3.6186,3.6186,0
1,1340,2.72,2.72,2.72,2.72,0
1,1341,1.7972,1.7972,1.7451,1.7799,6364
1,1342,125.1273,126.7638,119.4692,121.9517,23828
1,1343,3.2457,3.2457,2.9691,3.0651,36267
1,1344,9.83,9.83,9.83,9.83,0
1,1345,56.8,58.7,56.8,56.91,1535
1,1346,9.2,9.2,9.2,9.2,0
1,1347,165,165,165,165,0
1,1348,1.517,1.517,1.517,1.517,0
1,1349,1.65,1.65,1.59,1.59,1980
1,1350,3.3601,3.3909,3.1957,3.2573,25228
1,1351,24.5333,24.5333,24.5333,24.5333,0
1,1352,9.34,9.63,9.34,9.63,2500
1,1353,5.7,5.7,5.67,5.68,462
1,1354,16.5,16.66,15.82,16.49,2273
1,1355,27.25,27.556,26.994,26.994,1270
1,1356,1.25,1.3,1.25,1.3,1092
1,1357,35.09,35.15,34.66,35,1184
1,1358,17.14,17.14,17.14,17.14,0
1,1359,1.52,1.56,1.52,1.56,968
1,1360,3.5868,3.7221,3.5868,3.7221,219
1,1361,15.255,15.7846,14.9642,15.4627,10523
1,1362,13.23,13.23,13.23,13.23,0
1,1363,2.91,2.98,2.88,2.95,23072
1,1364,28.87,29.19,28.62,29.1,8620
1,1365,28.37,28.77,28.37,28.77,216
1,1366,143,143,139.93,141.48,160
1,1367,3.03,3.06,3.03,3.05,2200
1,1368,10.2926,10.2926,10.2926,10.2926,0
1,1369,5,5,5,5,0
1,1370,19.6601,19.7337,19.3655,19.4207,6856
1,1371,50.09,50.09,48.89,49.63,5228
1,1372,70.73,72,69.85,72,29312
1,1373,3.4,3.4,3.4,3.4,0
1,1374,7.31,7.31,7.28,7.28,200
1,1375,33.12,33.12,33.01,33.12,90
1,1376,11.99,11.99,11.81,11.81,115
1,1377,336,336,285,296.4,34
1,1378,1.59,1.59,1.59,1.59,0
1,1379,1.2922,1.3114,1.2922,1.3114,103
1,1380,94.9603,99.1615,94.9603,97.6646,16036
1,1381,57.9512,58.8293,56.4878,58.8293,18821
1,1382,10.09,10.09,9.82,10.09,3090
1,1383,51.4661,51.4661,51.4661,51.4661,0
1,1384,1.5786,1.5786,1.5786,1.5786,0
1,1385,34.45,34.64,34.26,34.4,31433
1,1386,20.71,20.96,20.45,20.96,775
1,1387,8,8.65,8,8.6,1476
1,1388,12.56,12.56,12.56,12.56,0
1,1389,22,22,22,22,0
1,1390,39.5441,40.8718,38.9551,40.563,25810
1,1391,14.06,14.1,14.05,14.1,25
1,1392,16.4,16.4,15.15,15.5,21885
1,1393,3.1664,3.1664,3.1664,3.1664,0
1,1394,31.0773,31.5027,29.7492,30.6606,21961
1,1395,1.6929,1.6929,1.6929,1.6929,0
1,1396,4.5297,4.5297,4.5297,4.5297,0
1,1397,104.3163,104.3163,101.5546,102.6205,47496
1,1398,336,336,336,336,0
1,1399,15.0707,15.3752,14.7568,15.3276,1319
1,1400,15.55,15.55,15.125,15.225,5420
1,1401,11.165,11.165,10.935,11,2980
1,1402,11.2,11.2,11.2,11.2,0
1,1403,19.58,20.25,19.58,20.25,1810
1,1404,356.3897,356.3897,351.1209,351.9073,113
1,1405,15.3,15.3,15.06,15.3,120
1,1406,4.4,4.48,4.3,4.35,5290
1,1407,12.8575,12.8575,12.8575,12.8575,0
1,1408,1077.9871,1077.9871,1048.97,1060.5768,63
1,1409,1.809,1.809,1.809,1.809,0
1,1410,20,20.2067,19.3667,19.64,4770
1,1411,1.44,1.5,1.44,1.5,0
1,1412,33.7834,33.9318,33.7537,33.9318,91
1,1413,6.75,6.785,6.625,6.75,2432
1,1414,6.675,6.7,6.61,6.6525,516
1,1415,13.05,13.05,13.05,13.05,223
1,1416,21.7493,21.7493,21.4493,21.4493,227
1,1417,32.5,32.5,32.5,32.5,0
1,1418,53.53,53.53,51.5,51.5,150
1,1419,7.7629,7.7629,7.7629,7.7629,0
1,1420,24.8762,25.693,24.8762,24.969,1045
1,1421,5.62,5.62,5.62,5.62,0
1,1422,22,22,22,22,0
1,1423,21.02,21.02,21.02,21.02,0
1,1424,8.5,8.55,8.5,8.55,470
1,1425,6105,6262.5,5994,6129,93
1,1426,18.7,18.79,18.27,18.52,2559
1,1427,3.0817,3.1509,3.0817,3.1509,506
1,1428,3.44,3.51,3.44,3.51,1111
1,1429,96.3,100.92,96.3,100.92,9105
1,1430,16.1,16.3,16,16.07,5702
1,1431,5.43,5.43,5.43,5.43,0
1,1432,25.9052,25.9052,25.8059,25.8059,60
1,1433,5.597,5.597,5.597,5.597,0
1,1434,6.38,6.38,6.29,6.29,900
1,1435,0.67,0.67,0.67,0.67,0
1,1436,6.6483,6.6783,6.5582,6.5582,200
1,1437,131.5,131.5,127,128,148
1,1438,14.65,14.65,14.65,14.65,0
1,1439,15.3,15.3,14.96,14.96,421
1,1440,73.0446,73.0446,69.9162,72.72,2051
1,1441,1.75,1.75,1.75,1.75,0
1,1442,38.38,38.55,37.8,38.55,23792
1,1443,2.55,2.75,2.45,2.75,7098
1,1444,11.8,11.95,11.32,11.45,10970
1,1445,0.06,0.06,0.06,0.06,0
1,1446,11.85,11.92,11.85,11.92,600
1,1447,1.3164,1.3164,1.2245,1.2245,4998
1,1448,17.01,17.01,17.01,17.01,316
1,1449,18.52,18.64,18.09,18.37,18716
1,1450,3.67,3.8,3.67,3.8,2000
1,1451,28.8,28.8,28.8,28.8,0
1,1452,2.72,2.72,2.72,2.72,0
1,1453,3.3159,3.3159,3.1636,3.2263,33
1,1454,25.45,25.45,25.45,25.45,0
1,1455,0.134,0.134,0.134,0.134,0
1,1456,1.7281,1.7462,1.7281,1.7371,1326
1,1457,16.31,16.68,15.79,16.15,14677
1,1458,13.0318,13.1353,13.0318,13.1353,773
1,1459,0.8,0.84,0.78,0.802,53251
1,1460,25.2576,25.2576,25.2576,25.2576,0
1,1461,7,7.0008,7,7.0008,2760
1,1462,12.0043,12.0043,12.0043,12.0043,103
1,1463,9,9,9,9,0
1,1464,3.6,3.75,3.55,3.75,2550
1,1465,3.1155,3.1155,2.9671,2.9671,0
1,1466,12.3,12.3,12.3,12.3,0
1,1467,27.3174,27.5175,27.2674,27.5175,197
1,1468,2.4268,2.456,2.4073,2.456,45981
1,1469,77.3391,79.1156,76.9799,78.3001,622
1,1470,152.3723,152.3723,148.818,149.6078,6996
1,1471,99.5035,99.5035,95.4975,95.7062,4861
1,1472,1.1667,1.17,1.1667,1.17,1200
1,1473,17.1498,17.1498,17.1498,17.1498,31
1,1474,6.15,6.15,5.9,5.9,200
1,1475,1.8,1.8,1.8,1.8,0
1,1476,14.71,14.98,14.25,14.37,11295
1,1477,614.3721,689.9366,614.3721,657.0825,13
1,1478,195.95,195.95,192.3,192.75,1455
1,1479,0.7925,0.8632,0.7925,0.8632,25214
1,1480,9.32,9.4,9.008,9.096,8016
1,1481,3.8902,3.8902,3.8902,3.8902,2024
1,1482,17.95,17.95,17.95,17.95,0
1,1483,2.5526,2.5526,2.5526,2.5526,0
1,1484,26.9144,26.9144,25.2438,25.9863,805
1,1485,20.8,21.6667,20.8,21.2333,7
1,1486,11.22,11.22,11.22,11.22,0
1,1487,0.047,0.064,0.042,0.057,29050
1,1488,17.37,17.37,17.37,17.37,0
1,1489,17.15,17.15,16.7,17.02,3445
1,1490,19.0789,19.0889,19.0789,19.0889,400
1,1491,500,510,500,510,32
1,1492,0.49,0.52,0.49,0.52,0
1,1493,4.5857,4.5857,4.5857,4.5857,0
1,1494,0.4,0.4,0.4,0.4,0
1,1495,13.0278,14.04,13.0278,14.04,70
1,1496,4.84,4.95,4.76,4.95,1033
1,1497,34.14,34.14,33.6,33.6,580
1,1498,28.96,28.96,28.7,28.88,1592
1,1499,28.5533,28.5533,26.2167,27.49,2310
2,1000,4.9231,4.9231,4.9231,4.9231,28065
2,1001,6.35,6.46,6.35,6.46,300
2,1002,19.4118,19.4118,19.4118,19.4118,4159
2,1003,5.72,5.72,5.67,5.67,400
2,1004,0.075,0.075,0.075,0.075,22000
2,1005,38.92,38.95,38.92,38.95,170
2,1006,14.55,14.55,14.55,14.55,0
2,1007,36.064,36.064,36.064,36.064,66
2,1008,33.2,33.2,33.2,33.2,36040
2,1009,4.72,4.72,4.72,4.72,220
2,1010,18.598,18.598,18.598,18.598,14167
2,1011,6,6,6,6,0
2,1012,38.1,38.1,37.7,37.7,136
2,1013,24.8929,24.8929,24.8929,24.8929,0
2,1014,3.5,3.5,3.5,3.5,0
2,1015,16,16,15.56,15.56,58
2,1016,11.53,11.58,11.44,11.5,2499
2,1017,2.273,2.273,2.273,2.273,1538
2,1018,12.65,12.65,12.65,12.65,104540
2,1019,46.5,47.1,46.5,46.6,245
2,1020,3.5818,3.5818,3.5818,3.5818,1
2,1021,44.98,44.98,44.98,44.98,0
2,1022,8.345,8.345,8.345,8.345,1000
2,1023,11.6,11.6,11.6,11.6,12146
2,1024,1.3944,1.3944,1.3944,1.3944,0
2,1025,31.35,31.35,31.35,31.35,1944
2,1026,6.083,6.083,6.083,6.083,0
2,1027,49.66,49.66,49.66,49.66,9544
2,1028,3.07,3.07,3.07,3.07,114002
2,1029,8.53,8.53,8.53,8.53,6257
2,1030,11.68,11.68,11.68,11.68,0
2,1031,11.49,11.49,11.49,11.49,5446
2,1032,20.72,20.72,20.72,20.72,14875
2,1033,10.32,10.32,10.32,10.32,156924
2,1034,3.85,3.85,3.85,3.85,550
2,1035,0.7273,0.7273,0.7273,0.7273,2408
2,1036,141.75,141.75,141.75,141.75,14163
2,1037,10.37,10.37,10.37,10.37,0
2,1038,8.1,8.1,7.95,7.95,675
2,1039,10.81,11.1,10.81,11.1,180
2,1040,1.625,1.625,1.625,1.625,104
2,1041,27.3394,27.3394,27.3394,27.3394,366
2,1042,9.67,10,9.67,10,644
2,1043,50.51,50.51,50.51,50.51,6379
2,1044,3.3173,3.5206,3.2317,3.3494,5134
2,1045,12.1,12.5,12.1,12.5,21
2,1046,13.0159,13.0159,13.0159,13.0159,0
2,1047,50.975,50.975,50.975,50.975,47220
2,1048,61.1623,61.1623,61.1623,61.1623,47981
2,1049,7.18,7.18,7.18,7.18,0
2,1050,925,925,925,925,5
2,1051,10.1,10.1,10.1,10.1,7855
2,1052,12.75,12.75,12.75,12.75,14650
2,1053,6.59,6.59,6.59,6.59,59460
2,1054,28.05,28.05,28.05,28.05,1827
2,1055,50.85,50.85,50.85,50.85,2312
2,1056,5.65,5.84,5.46,5.46,723
2,1057,115,115,115,115,2684
2,1058,21.07,21.07,21.07,21.07,12516
2,1059,12.4124,12.4124,12.1112,12.1112,393
2,1060,11.4335,11.4335,11.4335,11.4335,866
2,1061,12.59,12.59,12.49,12.49,500
2,1062,26.83,26.83,26.83,26.83,410
2,1063,40.9,40.9,40.9,40.9,18770
2,1064,34.95,34.95,34.95,34.95,2953
2,1065,14.1362,14.1362,14.1362,14.1362,80
2,1066,37.35,37.65,37.35,37.65,100
2,1067,8.3,8.3,8.3,8.3,18990
2,1068,8.36,8.36,8.36,8.36,39137
2,1069,3.5667,3.5667,3.5667,3.5667,0
2,1070,6.62,6.62,6.62,6.62,1913
2,1071,20.1788,20.1788,20.1788,20.1788,51
2,1072,6.63,6.63,6.63,6.63,353
2,1073,3.61,3.65,3.6,3.6,8260
2,1074,9.3,9.3,9.3,9.3,0
2,1075,1.4663,1.4663,1.4663,1.4663,59398
2,1076,36.25,36.25,36.25,36.25,310
2,1077,33.8,33.8,33.8,33.8,549
2,1078,30.3,30.3,30.3,30.3,0
2,1079,8.7808,8.7808,8.7808,8.7808,0
2,1080,2.6977,2.6977,2.6977,2.6977,1028
2,1081,105.5183,105.5183,105.5183,105.5183,3917
2,1082,4.16,4.16,4.16,4.16,26971
2,1083,7.56,7.56,7.56,7.56,0
2,1084,17.0384,17.0384,17.0384,17.0384,9422
2,1085,13.4781,13.4972,13.4781,13.4972,0
2,1086,3.5733,3.5733,3.5733,3.5733,2283
2,1087,4.7,4.7,4.7,4.7,1481
2,1088,14.52,14.52,14.52,14.52,0
2,1089,11.8,11.8,11.8,11.8,0
2,1090,6.3546,6.3546,6.3546,6.3546,3467
2,1091,1.9482,1.9482,1.9482,1.9482,6228
2,1092,1.8238,1.8238,1.7901,1.7901,995
2,1093,76.2708,76.2708,76.2708,76.2708,34466
2,1094,13,13,13,13,0
2,1095,25.2752,25.2752,25.2752,25.2752,72
2,1096,111.1822,111.1822,111.1822,111.1822,973
2,1097,9.06,9.06,9.06,9.06,0
2,1098,232.6867,232.6867,232.6867,232.6867,3066
2,1099,26.9,26.9,26.9,26.9,0
2,1100,2.88,2.91,2.87,2.87,1680
2,1101,59.05,59.05,59.05,59.05,201643
2,1102,18.9364,18.9364,18.9364,18.9364,3087
2,1103,118.48,118.48,118.48,118.48,16155
2,1104,21.1,21.1,21.1,21.1,4677
2,1105,19.28,19.28,19.28,19.28,0
2,1106,68.9755,68.9755,68.9755,68.9755,20623
2,1107,22.5052,22.5052,22.5052,22.5052,574
2,1108,15.0633,15.0633,15.0633,15.0633,270
2,1109,6.78,6.78,6.78,6.78,26276
2,1110,70.518,70.518,70.518,70.518,0
2,1111,19.58,19.58,19.58,19.58,290
2,1112,19.0139,19.0139,18.1972,18.1972,0
2,1113,7.8,7.8,7.8,7.8,0
2,1114,11.7889,11.7889,11.7889,11.7889,78
2,1115,1.62,1.62,1.62,1.62,1283
2,1116,6.595,6.595,6.595,6.595,0
2,1117,15.9854,15.9854,15.9854,15.9854,447
2,1118,22.66,22.66,22.66,22.66,14028
2,1119,3.8,3.8,3.8,3.8,20
2,1120,5.18,5.18,5.18,5.18,11609
2,1121,44.7022,44.7022,44.7022,44.7022,253
2,1122,1.4106,1.4106,1.4106,1.4106,399
2,1123,14.99,14.99,14.99,14.99,116097
2,1124,6.415,6.415,6.415,6.415,400
2,1125,29.89,30.04,29.87,29.87,530
2,1126,12.7873,13.1578,12.7352,12.8163,3788
2,1127,7.25,7.25,7.25,7.25,0
2,1128,3.3487,3.3487,3.3487,3.3487,0
2,1129,60.2673,60.2673,60.2673,60.2673,295
2,1130,14.4239,14.4239,14.4239,14.4239,0
2,1131,13.62,13.62,13.62,13.62,0
2,1132,8.7584,8.7584,8.7584,8.7584,23
2,1133,1.54,1.54,1.54,1.54,3939
2,1134,2.73,2.73,2.73,2.73,2576
2,1135,38,38,38,38,544
2,1136,34,34,34,34,0
2,1137,8.6182,8.6182,8.6182,8.6182,1833
2,1138,5.19,5.19,5.19,5.19,23830
2,1139,7.25,7.25,7.1,7.12,6540
2,1140,8.4353,8.4353,8.4353,8.4353,220
2,1141,3.27,3.27,3.27,3.27,233
2,1142,49.2266,49.2266,49.2266,49.2266,47364
2,1143,20.37,20.69,20.37,20.69,0
2,1144,1.71,1.87,1.71,1.87,100
2,1145,8.3382,8.3382,8.3382,8.3382,467
2,1146,6.07,6.08,6.06,6.06,283
2,1147,22.88,22.88,22.88,22.88,5578
2,1148,17.0255,17.1083,16.8874,17.1083,619
